flight_id,flight_no,actual_departure,actual_arrival,aircraft_code,departure_airport,arrival_airport,fare_conditions,range,count_seats,sum_amount,travel_time
69057,PG0296,2016-09-16T10:21:00Z,2016-09-16T10:46:00Z,SU9,OVB,NOZ,Economy,3000,7566,22814400.00,25.0
69058,PG0296,2017-02-26T10:17:00Z,2017-02-26T10:42:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69058,PG0296,2017-02-26T10:17:00Z,2017-02-26T10:42:00Z,SU9,OVB,NOZ,Economy,3000,8245,24880500.00,25.0
69059,PG0295,2017-02-26T13:22:00Z,2017-02-26T13:47:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69060,PG0295,2016-10-02T13:22:00Z,2016-10-02T13:47:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69061,PG0295,2016-09-21T13:24:00Z,2016-09-21T13:49:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69062,PG0296,2016-11-13T10:18:00Z,2016-11-13T10:44:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,26.0
69062,PG0296,2016-11-13T10:18:00Z,2016-11-13T10:44:00Z,SU9,OVB,NOZ,Economy,3000,7954,24007500.00,26.0
69063,PG0295,2016-11-13T13:22:00Z,2016-11-13T13:47:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69064,PG0295,,,SU9,OVB,NOZ,,3000,97,,
69065,PG0295,2016-12-10T13:27:00Z,2016-12-10T13:52:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69066,PG0296,2016-12-10T10:17:00Z,2016-12-10T10:42:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69066,PG0296,2016-12-10T10:17:00Z,2016-12-10T10:42:00Z,SU9,OVB,NOZ,Economy,3000,7954,23978400.00,25.0
69067,PG0296,,,SU9,OVB,NOZ,Business,3000,970,8827000.00,
69067,PG0296,,,SU9,OVB,NOZ,Economy,3000,7857,23716500.00,
69068,PG0296,2016-10-05T10:18:00Z,2016-10-05T10:43:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69068,PG0296,2016-10-05T10:18:00Z,2016-10-05T10:43:00Z,SU9,OVB,NOZ,Economy,3000,7566,22843500.00,25.0
69069,PG0295,2016-10-05T13:20:00Z,2016-10-05T13:45:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69070,PG0295,2017-01-08T13:23:00Z,2017-01-08T13:48:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69071,PG0296,2017-04-09T10:21:00Z,2017-04-09T10:46:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
69071,PG0296,2017-04-09T10:21:00Z,2017-04-09T10:46:00Z,SU9,OVB,NOZ,Economy,3000,7760,23425500.00,25.0
69072,PG0296,2017-01-08T10:17:00Z,2017-01-08T10:42:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
69072,PG0296,2017-01-08T10:17:00Z,2017-01-08T10:42:00Z,SU9,OVB,NOZ,Economy,3000,8148,24589500.00,25.0
69073,PG0295,2016-10-26T13:22:00Z,2016-10-26T13:47:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69074,PG0296,2017-06-02T10:16:00Z,2017-06-02T10:41:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69074,PG0296,2017-06-02T10:16:00Z,2017-06-02T10:41:00Z,SU9,OVB,NOZ,Economy,3000,8245,24880500.00,25.0
69075,PG0296,2017-06-23T10:15:00Z,2017-06-23T10:40:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
69075,PG0296,2017-06-23T10:15:00Z,2017-06-23T10:40:00Z,SU9,OVB,NOZ,Economy,3000,7760,23425500.00,25.0
69076,PG0296,2016-10-26T10:21:00Z,2016-10-26T10:46:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69076,PG0296,2016-10-26T10:21:00Z,2016-10-26T10:46:00Z,SU9,OVB,NOZ,Economy,3000,7566,22843500.00,25.0
69077,PG0295,2017-06-23T13:22:00Z,2017-06-23T13:47:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69078,PG0296,2017-05-05T10:19:00Z,2017-05-05T10:44:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69078,PG0296,2017-05-05T10:19:00Z,2017-05-05T10:44:00Z,SU9,OVB,NOZ,Economy,3000,7469,22523400.00,25.0
69079,PG0296,2017-04-04T10:15:00Z,2017-04-04T10:40:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69079,PG0296,2017-04-04T10:15:00Z,2017-04-04T10:40:00Z,SU9,OVB,NOZ,Economy,3000,7857,23716500.00,25.0
69080,PG0295,2017-05-05T13:25:00Z,2017-05-05T13:50:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69081,PG0295,2017-04-04T13:23:00Z,2017-04-04T13:48:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69082,PG0295,2017-04-30T13:24:00Z,2017-04-30T13:49:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69083,PG0296,2017-04-30T13:03:00Z,2017-04-30T13:28:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69083,PG0296,2017-04-30T13:03:00Z,2017-04-30T13:28:00Z,SU9,OVB,NOZ,Economy,3000,7857,23716500.00,25.0
69084,PG0296,2016-12-08T10:19:00Z,2016-12-08T10:44:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69084,PG0296,2016-12-08T10:19:00Z,2016-12-08T10:44:00Z,SU9,OVB,NOZ,Economy,3000,7566,22785300.00,25.0
69085,PG0295,2017-06-02T13:22:00Z,2017-06-02T13:47:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69086,PG0296,2016-11-09T10:18:00Z,2016-11-09T10:43:00Z,SU9,OVB,NOZ,Business,3000,970,8827000.00,25.0
69086,PG0296,2016-11-09T10:18:00Z,2016-11-09T10:43:00Z,SU9,OVB,NOZ,Economy,3000,7663,23134500.00,25.0
69087,PG0296,2016-12-17T10:16:00Z,2016-12-17T10:41:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
69087,PG0296,2016-12-17T10:16:00Z,2016-12-17T10:41:00Z,SU9,OVB,NOZ,Economy,3000,8051,24298500.00,25.0
69088,PG0295,2016-12-17T13:22:00Z,2016-12-17T13:47:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69089,PG0296,2017-03-07T10:17:00Z,2017-03-07T10:42:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69089,PG0296,2017-03-07T10:17:00Z,2017-03-07T10:42:00Z,SU9,OVB,NOZ,Economy,3000,8245,24880500.00,25.0
69090,PG0295,2017-03-07T13:22:00Z,2017-03-07T13:47:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69091,PG0296,2017-08-07T10:16:00Z,2017-08-07T10:41:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69091,PG0296,2017-08-07T10:16:00Z,2017-08-07T10:41:00Z,SU9,OVB,NOZ,Economy,3000,8148,24589500.00,25.0
69092,PG0295,2016-11-25T13:23:00Z,2016-11-25T13:48:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69093,PG0296,,,SU9,OVB,NOZ,Business,3000,1067,9709700.00,
69093,PG0296,,,SU9,OVB,NOZ,Economy,3000,7857,23716500.00,
69094,PG0296,2016-11-25T10:16:00Z,2016-11-25T10:41:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69094,PG0296,2016-11-25T10:16:00Z,2016-11-25T10:41:00Z,SU9,OVB,NOZ,Economy,3000,8148,24560400.00,25.0
69095,PG0295,2017-02-19T13:21:00Z,2017-02-19T13:46:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69096,PG0295,2017-05-12T13:21:00Z,2017-05-12T13:45:00Z,SU9,OVB,NOZ,,3000,97,,24.0
69097,PG0296,2017-02-19T10:17:00Z,2017-02-19T10:42:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
69097,PG0296,2017-02-19T10:17:00Z,2017-02-19T10:42:00Z,SU9,OVB,NOZ,Economy,3000,7275,21912300.00,25.0
69098,PG0296,2016-12-25T10:18:00Z,2016-12-25T10:43:00Z,SU9,OVB,NOZ,Business,3000,970,8827000.00,25.0
69098,PG0296,2016-12-25T10:18:00Z,2016-12-25T10:43:00Z,SU9,OVB,NOZ,Economy,3000,7857,23716500.00,25.0
69099,PG0295,2016-12-25T13:24:00Z,2016-12-25T13:49:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69100,PG0295,2016-10-12T16:17:00Z,2016-10-12T16:42:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69101,PG0296,2016-12-07T10:17:00Z,2016-12-07T10:42:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
69101,PG0296,2016-12-07T10:17:00Z,2016-12-07T10:42:00Z,SU9,OVB,NOZ,Economy,3000,7372,22232400.00,25.0
69102,PG0295,2016-12-07T13:21:00Z,2016-12-07T13:46:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69103,PG0296,2016-10-12T10:18:00Z,2016-10-12T10:43:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69103,PG0296,2016-10-12T10:18:00Z,2016-10-12T10:43:00Z,SU9,OVB,NOZ,Economy,3000,8051,24298500.00,25.0
69104,PG0295,2017-04-19T13:23:00Z,2017-04-19T13:48:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69105,PG0295,2017-05-17T13:26:00Z,2017-05-17T13:51:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69106,PG0296,2017-04-19T10:18:00Z,2017-04-19T10:43:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69106,PG0296,2017-04-19T10:18:00Z,2017-04-19T10:43:00Z,SU9,OVB,NOZ,Economy,3000,8051,24298500.00,25.0
69107,PG0296,2017-05-12T13:48:00Z,2017-05-12T14:13:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69107,PG0296,2017-05-12T13:48:00Z,2017-05-12T14:13:00Z,SU9,OVB,NOZ,Economy,3000,8051,24298500.00,25.0
69108,PG0295,2017-05-19T13:24:00Z,2017-05-19T13:49:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69109,PG0296,2017-05-19T10:16:00Z,2017-05-19T10:41:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
69109,PG0296,2017-05-19T10:16:00Z,2017-05-19T10:41:00Z,SU9,OVB,NOZ,Economy,3000,7566,22814400.00,25.0
69110,PG0296,2016-08-21T13:26:00Z,2016-08-21T13:51:00Z,SU9,OVB,NOZ,Business,3000,679,6178900.00,25.0
69110,PG0296,2016-08-21T13:26:00Z,2016-08-21T13:51:00Z,SU9,OVB,NOZ,Economy,3000,5432,16383300.00,25.0
69111,PG0295,2016-11-23T13:23:00Z,2016-11-23T13:48:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69112,PG0296,2016-11-23T10:16:00Z,2016-11-23T10:41:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
69112,PG0296,2016-11-23T10:16:00Z,2016-11-23T10:41:00Z,SU9,OVB,NOZ,Economy,3000,8051,24298500.00,25.0
69113,PG0296,2017-07-10T10:18:00Z,2017-07-10T10:43:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69113,PG0296,2017-07-10T10:18:00Z,2017-07-10T10:43:00Z,SU9,OVB,NOZ,Economy,3000,8051,24298500.00,25.0
69114,PG0295,2017-07-10T13:21:00Z,2017-07-10T13:46:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69115,PG0295,2016-08-21T17:38:00Z,2016-08-21T18:03:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69116,PG0296,2016-08-22T10:17:00Z,2016-08-22T10:42:00Z,SU9,OVB,NOZ,Business,3000,873,7944300.00,25.0
69116,PG0296,2016-08-22T10:17:00Z,2016-08-22T10:42:00Z,SU9,OVB,NOZ,Economy,3000,6208,18740400.00,25.0
69117,PG0296,2016-09-04T10:18:00Z,2016-09-04T10:43:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
69117,PG0296,2016-09-04T10:18:00Z,2016-09-04T10:43:00Z,SU9,OVB,NOZ,Economy,3000,8051,24298500.00,25.0
69118,PG0295,2016-11-04T13:25:00Z,2016-11-04T13:50:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69119,PG0296,2016-11-04T10:18:00Z,2016-11-04T10:43:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
69119,PG0296,2016-11-04T10:18:00Z,2016-11-04T10:43:00Z,SU9,OVB,NOZ,Economy,3000,7857,23716500.00,25.0
69120,PG0295,2017-07-11T13:24:00Z,2017-07-11T13:49:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69121,PG0296,2017-07-11T10:18:00Z,2017-07-11T10:43:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69121,PG0296,2017-07-11T10:18:00Z,2017-07-11T10:43:00Z,SU9,OVB,NOZ,Economy,3000,8148,24589500.00,25.0
69122,PG0296,2016-11-02T10:20:00Z,2016-11-02T10:44:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,24.0
69122,PG0296,2016-11-02T10:20:00Z,2016-11-02T10:44:00Z,SU9,OVB,NOZ,Economy,3000,8148,24589500.00,24.0
69123,PG0295,2016-11-02T13:22:00Z,2016-11-02T13:47:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69124,PG0296,2017-03-23T10:18:00Z,2017-03-23T10:43:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69124,PG0296,2017-03-23T10:18:00Z,2017-03-23T10:43:00Z,SU9,OVB,NOZ,Economy,3000,7857,23716500.00,25.0
69125,PG0295,2017-03-23T16:25:00Z,2017-03-23T16:50:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69126,PG0296,2017-07-18T10:18:00Z,2017-07-18T10:43:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
69126,PG0296,2017-07-18T10:18:00Z,2017-07-18T10:43:00Z,SU9,OVB,NOZ,Economy,3000,7372,22232400.00,25.0
69127,PG0295,2017-01-21T13:23:00Z,2017-01-21T13:49:00Z,SU9,OVB,NOZ,,3000,97,,26.0
69128,PG0296,2016-11-20T10:18:00Z,2016-11-20T10:43:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
69128,PG0296,2016-11-20T10:18:00Z,2016-11-20T10:43:00Z,SU9,OVB,NOZ,Economy,3000,7663,23105400.00,25.0
69129,PG0295,,,SU9,OVB,NOZ,,3000,97,,
69130,PG0295,2016-11-20T13:22:00Z,2016-11-20T13:47:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69131,PG0296,2017-08-04T10:21:00Z,2017-08-04T10:46:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
69131,PG0296,2017-08-04T10:21:00Z,2017-08-04T10:46:00Z,SU9,OVB,NOZ,Economy,3000,7566,22843500.00,25.0
69132,PG0295,2017-08-04T13:23:00Z,2017-08-04T13:48:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69133,PG0296,2017-01-19T10:21:00Z,2017-01-19T10:46:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69133,PG0296,2017-01-19T10:21:00Z,2017-01-19T10:46:00Z,SU9,OVB,NOZ,Economy,3000,7663,23134500.00,25.0
69134,PG0295,2016-09-18T16:13:00Z,2016-09-18T16:38:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69135,PG0296,2017-08-13T10:16:00Z,2017-08-13T10:41:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69135,PG0296,2017-08-13T10:16:00Z,2017-08-13T10:41:00Z,SU9,OVB,NOZ,Economy,3000,7954,24007500.00,25.0
69136,PG0295,2017-03-29T13:24:00Z,2017-03-29T13:49:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69137,PG0296,2017-03-29T10:17:00Z,2017-03-29T10:42:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69137,PG0296,2017-03-29T10:17:00Z,2017-03-29T10:42:00Z,SU9,OVB,NOZ,Economy,3000,7954,24007500.00,25.0
69138,PG0296,,,SU9,OVB,NOZ,Business,3000,1164,10592400.00,
69138,PG0296,,,SU9,OVB,NOZ,Economy,3000,7760,23425500.00,
69139,PG0296,2017-02-16T10:17:00Z,2017-02-16T10:42:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69139,PG0296,2017-02-16T10:17:00Z,2017-02-16T10:42:00Z,SU9,OVB,NOZ,Economy,3000,7178,21679500.00,25.0
69140,PG0295,2017-02-16T13:23:00Z,2017-02-16T13:48:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69141,PG0296,2017-06-27T10:19:00Z,2017-06-27T10:44:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69141,PG0296,2017-06-27T10:19:00Z,2017-06-27T10:44:00Z,SU9,OVB,NOZ,Economy,3000,8245,24880500.00,25.0
69142,PG0295,2017-08-13T13:22:00Z,2017-08-13T13:47:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69143,PG0295,2017-06-27T13:21:00Z,2017-06-27T13:46:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69144,PG0295,2017-01-27T13:23:00Z,2017-01-27T13:48:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69145,PG0296,2017-01-27T10:21:00Z,2017-01-27T10:46:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
69145,PG0296,2017-01-27T10:21:00Z,2017-01-27T10:46:00Z,SU9,OVB,NOZ,Economy,3000,7857,23687400.00,25.0
69146,PG0296,2016-09-18T10:16:00Z,2016-09-18T10:41:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69146,PG0296,2016-09-18T10:16:00Z,2016-09-18T10:41:00Z,SU9,OVB,NOZ,Economy,3000,8051,24298500.00,25.0
69147,PG0295,2017-01-19T13:21:00Z,2017-01-19T13:46:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69148,PG0295,2016-08-24T13:24:00Z,2016-08-24T13:49:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69149,PG0296,2016-08-24T10:20:00Z,2016-08-24T10:45:00Z,SU9,OVB,NOZ,Business,3000,970,8827000.00,25.0
69149,PG0296,2016-08-24T10:20:00Z,2016-08-24T10:45:00Z,SU9,OVB,NOZ,Economy,3000,6208,18740400.00,25.0
69150,PG0296,2017-07-21T10:19:00Z,2017-07-21T10:44:00Z,SU9,OVB,NOZ,Business,3000,873,7944300.00,25.0
69150,PG0296,2017-07-21T10:19:00Z,2017-07-21T10:44:00Z,SU9,OVB,NOZ,Economy,3000,7469,22523400.00,25.0
69151,PG0295,2017-02-13T13:24:00Z,2017-02-13T13:49:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69152,PG0295,2017-07-21T13:24:00Z,2017-07-21T13:49:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69153,PG0296,2017-02-13T10:17:00Z,2017-02-13T10:42:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69153,PG0296,2017-02-13T10:17:00Z,2017-02-13T10:42:00Z,SU9,OVB,NOZ,Economy,3000,7857,23716500.00,25.0
69154,PG0296,2016-12-18T10:15:00Z,2016-12-18T10:40:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69154,PG0296,2016-12-18T10:15:00Z,2016-12-18T10:40:00Z,SU9,OVB,NOZ,Economy,3000,8245,24880500.00,25.0
69155,PG0295,2016-12-18T13:26:00Z,2016-12-18T13:51:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69156,PG0295,2017-05-11T13:20:00Z,2017-05-11T13:45:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69157,PG0295,2016-11-26T13:22:00Z,2016-11-26T13:47:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69158,PG0296,2016-11-26T10:21:00Z,2016-11-26T10:46:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69158,PG0296,2016-11-26T10:21:00Z,2016-11-26T10:46:00Z,SU9,OVB,NOZ,Economy,3000,8245,24880500.00,25.0
69159,PG0296,2016-10-21T10:18:00Z,2016-10-21T10:43:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69159,PG0296,2016-10-21T10:18:00Z,2016-10-21T10:43:00Z,SU9,OVB,NOZ,Economy,3000,7954,24007500.00,25.0
69160,PG0296,2016-11-22T10:20:00Z,2016-11-22T10:45:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
69160,PG0296,2016-11-22T10:20:00Z,2016-11-22T10:45:00Z,SU9,OVB,NOZ,Economy,3000,8245,24880500.00,25.0
69161,PG0295,2017-04-10T13:23:00Z,2017-04-10T13:48:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69162,PG0296,2017-07-09T10:17:00Z,2017-07-09T10:42:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69162,PG0296,2017-07-09T10:17:00Z,2017-07-09T10:42:00Z,SU9,OVB,NOZ,Economy,3000,7566,22814400.00,25.0
69163,PG0296,,,SU9,OVB,NOZ,Business,3000,1067,9709700.00,
69163,PG0296,,,SU9,OVB,NOZ,Economy,3000,7372,22261500.00,
69164,PG0295,2016-11-22T13:23:00Z,2016-11-22T13:48:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69165,PG0295,,,SU9,OVB,NOZ,,3000,97,,
69166,PG0295,2017-07-09T13:24:00Z,2017-07-09T13:49:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69167,PG0296,2017-05-11T10:18:00Z,2017-05-11T10:42:00Z,SU9,OVB,NOZ,Business,3000,970,8827000.00,24.0
69167,PG0296,2017-05-11T10:18:00Z,2017-05-11T10:42:00Z,SU9,OVB,NOZ,Economy,3000,7857,23716500.00,24.0
69168,PG0295,2017-03-11T13:22:00Z,2017-03-11T13:47:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69169,PG0296,2017-03-11T10:16:00Z,2017-03-11T10:41:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69169,PG0296,2017-03-11T10:16:00Z,2017-03-11T10:41:00Z,SU9,OVB,NOZ,Economy,3000,7566,22843500.00,25.0
69170,PG0296,2016-10-19T10:19:00Z,2016-10-19T10:44:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
69170,PG0296,2016-10-19T10:19:00Z,2016-10-19T10:44:00Z,SU9,OVB,NOZ,Economy,3000,7760,23425500.00,25.0
69171,PG0295,,,SU9,OVB,NOZ,,3000,97,,
69172,PG0295,2016-10-19T13:25:00Z,2016-10-19T13:50:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69173,PG0296,2017-07-07T10:16:00Z,2017-07-07T10:42:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,26.0
69173,PG0296,2017-07-07T10:16:00Z,2017-07-07T10:42:00Z,SU9,OVB,NOZ,Economy,3000,7954,24007500.00,26.0
69174,PG0296,2017-01-31T10:17:00Z,2017-01-31T10:42:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
69174,PG0296,2017-01-31T10:17:00Z,2017-01-31T10:42:00Z,SU9,OVB,NOZ,Economy,3000,7954,24007500.00,25.0
69175,PG0295,2017-01-31T13:25:00Z,2017-01-31T13:50:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69176,PG0295,2017-07-07T13:22:00Z,2017-07-07T13:47:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69177,PG0295,,,SU9,OVB,NOZ,,3000,97,,
69178,PG0295,2016-09-13T13:20:00Z,2016-09-13T13:44:00Z,SU9,OVB,NOZ,,3000,97,,24.0
69179,PG0296,2016-08-31T10:20:00Z,2016-08-31T10:45:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
69179,PG0296,2016-08-31T10:20:00Z,2016-08-31T10:45:00Z,SU9,OVB,NOZ,Economy,3000,7760,23425500.00,25.0
69180,PG0295,2016-08-31T13:24:00Z,2016-08-31T13:49:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69181,PG0296,2016-09-13T10:17:00Z,2016-09-13T10:42:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69181,PG0296,2016-09-13T10:17:00Z,2016-09-13T10:42:00Z,SU9,OVB,NOZ,Economy,3000,8051,24298500.00,25.0
69182,PG0296,,,SU9,OVB,NOZ,Business,3000,97,882700.00,
69182,PG0296,,,SU9,OVB,NOZ,Economy,3000,1649,4947000.00,
69183,PG0295,2016-09-04T13:22:00Z,2016-09-04T13:47:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69184,PG0295,2017-02-17T13:26:00Z,2017-02-17T13:51:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69185,PG0295,2017-05-02T13:22:00Z,2017-05-02T13:47:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69186,PG0295,2016-09-27T13:23:00Z,2016-09-27T13:48:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69187,PG0295,2016-12-31T13:23:00Z,2016-12-31T13:48:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69188,PG0296,2016-09-27T10:20:00Z,2016-09-27T10:46:00Z,SU9,OVB,NOZ,Business,3000,970,8827000.00,26.0
69188,PG0296,2016-09-27T10:20:00Z,2016-09-27T10:46:00Z,SU9,OVB,NOZ,Economy,3000,7954,24007500.00,26.0
69189,PG0296,,,SU9,OVB,NOZ,Business,3000,291,2648100.00,
69189,PG0296,,,SU9,OVB,NOZ,Economy,3000,2328,7042200.00,
69190,PG0296,2017-02-17T10:16:00Z,2017-02-17T10:41:00Z,SU9,OVB,NOZ,Business,3000,970,8827000.00,25.0
69190,PG0296,2017-02-17T10:16:00Z,2017-02-17T10:41:00Z,SU9,OVB,NOZ,Economy,3000,7857,23716500.00,25.0
69191,PG0295,2016-10-09T13:20:00Z,2016-10-09T13:45:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69192,PG0295,2016-09-01T13:25:00Z,2016-09-01T13:50:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69193,PG0295,2017-06-18T13:21:00Z,2017-06-18T13:46:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69194,PG0296,2017-06-18T10:18:00Z,2017-06-18T10:43:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69194,PG0296,2017-06-18T10:18:00Z,2017-06-18T10:43:00Z,SU9,OVB,NOZ,Economy,3000,7954,24007500.00,25.0
69195,PG0296,2017-03-22T10:17:00Z,2017-03-22T10:42:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
69195,PG0296,2017-03-22T10:17:00Z,2017-03-22T10:42:00Z,SU9,OVB,NOZ,Economy,3000,7081,21359400.00,25.0
69196,PG0295,2017-03-22T13:23:00Z,2017-03-22T13:48:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69197,PG0296,2017-04-15T10:18:00Z,2017-04-15T10:43:00Z,SU9,OVB,NOZ,Business,3000,776,7061600.00,25.0
69197,PG0296,2017-04-15T10:18:00Z,2017-04-15T10:43:00Z,SU9,OVB,NOZ,Economy,3000,7663,23134500.00,25.0
69198,PG0295,2017-04-15T13:26:00Z,2017-04-15T13:51:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69199,PG0295,2017-06-30T13:21:00Z,2017-06-30T13:46:00Z,SU9,OVB,NOZ,,3000,97,,25.0
69200,PG0295,2016-08-22T13:24:00Z,2016-08-22T13:49:00Z,SU9,OVB,NOZ,,3000,97,,25.0
